islem_id,musteri_id,tarih_saat,gun_adi,saat,gece_mi,kategori,kanal,tutar_tl,musteri_ort_islem_tl,sapma_pct,sehir,yurtdisi_mi,z_skoru,risk_skoru,fraud_flag,fraud_tipi
TXN002199,MUS0308,2024-03-25 14:43:00,Pazartesi,14,0,Uluslararası,Online,14636.63,719.93,1933.1,Konya,0,4.98,81,1,yuksek_tutar
TXN002882,MUS0005,2024-09-16 10:06:00,Pazartesi,10,0,Restoran,Temassız,421.99,447.36,-5.7,Bursa,0,0.51,12,0,normal
TXN000674,MUS0518,2024-06-15 21:35:00,Cumartesi,21,0,Yakıt,Online,270.21,359.24,-24.8,Konya,0,1.12,19,0,normal
TXN004626,MUS0673,2024-07-13 01:33:00,Cumartesi,1,1,Restoran,Temassız,290.65,254.7,14.1,Antalya,0,0.28,4,0,normal
TXN001252,MUS0482,2024-04-05 08:24:00,Cuma,8,0,Eğlence,Telefon,212.44,233.28,-8.9,Kayseri,0,0.22,0,0,normal
TXN001938,MUS0081,2024-03-13 21:53:00,Çarşamba,21,0,Sağlık,ATM,654.51,495.61,32.1,Gaziantep,0,1.01,5,0,normal
TXN004985,MUS0656,2024-09-15 06:50:00,Pazar,6,0,Döviz,Fiziksel Kart,609.4,683.02,-10.8,Gaziantep,0,0.91,15,0,normal
TXN004757,MUS0710,2024-03-27 08:36:00,Çarşamba,8,0,Ulaşım,ATM,534.02,365.23,46.2,Adana,0,0.78,7,0,normal
TXN001727,MUS0146,2024-09-10 01:02:00,Salı,1,1,Ulaşım,Fiziksel Kart,390.02,279.19,39.7,Ankara,0,0.62,15,0,normal
TXN004044,MUS0127,2024-10-29 23:55:00,Salı,23,1,Market,Temassız,446.0,564.51,-21.0,Konya,0,0.34,8,0,normal
TXN002688,MUS0694,2024-11-22 02:14:00,Cuma,2,1,Elektronik,Online,688.56,655.25,5.1,Mersin,0,1.16,9,0,normal
TXN000121,MUS0688,2024-07-26 22:34:00,Cuma,22,0,Restoran,Online,377.25,210.61,79.1,Bursa,0,0.7,3,0,normal
TXN001933,MUS0692,2024-02-12 01:49:00,Pazartesi,1,1,Döviz,Temassız,104.64,91.31,14.6,Antalya,0,0.23,9,0,normal
TXN002133,MUS0306,2024-03-23 13:11:00,Cumartesi,13,0,Elektronik,Fiziksel Kart,73.27,87.11,-15.9,Konya,0,0.26,1,0,normal
TXN004036,MUS0680,2024-07-19 13:12:00,Cuma,13,0,Restoran,ATM,637.84,438.47,45.5,Bursa,0,0.26,0,0,normal
TXN004689,MUS0326,2024-05-06 22:03:00,Pazartesi,22,0,Giyim,Fiziksel Kart,623.09,394.48,58.0,Mersin,0,0.7,14,0,normal
TXN003736,MUS0739,2024-10-17 12:32:00,Perşembe,12,0,Sağlık,Fiziksel Kart,301.2,262.94,14.6,Eskişehir,0,1.27,14,0,normal
TXN001331,MUS0087,2024-05-10 12:59:00,Cuma,12,0,Restoran,Online,598.24,670.82,-10.8,Antalya,0,1.53,15,0,normal
TXN002822,MUS0546,2024-01-12 20:42:00,Cuma,20,0,Uluslararası,Online,176.01,150.13,17.2,Samsun,0,0.48,0,0,normal
TXN002401,MUS0030,2024-11-04 07:53:00,Pazartesi,7,0,Ulaşım,Fiziksel Kart,200.18,188.41,6.2,Bursa,0,0.54,3,0,normal
TXN004190,MUS0132,2024-03-13 03:15:00,Çarşamba,3,1,Restoran,Fiziksel Kart,80.8,111.54,-27.6,Adana,0,0.46,0,0,normal
TXN001157,MUS0462,2024-09-11 07:35:00,Çarşamba,7,0,Online Alışveriş,Online,590.25,514.51,14.7,Eskişehir,0,0.37,7,0,normal
TXN001152,MUS0580,2024-12-19 11:16:00,Perşembe,11,0,Ulaşım,Online,68.45,209.85,-67.4,İstanbul,0,0.76,10,0,normal
TXN003620,MUS0383,2024-05-07 21:03:00,Salı,21,0,Market,Temassız,956.85,658.6,45.3,Bursa,0,0.24,0,0,normal
TXN003346,MUS0150,2024-07-03 08:28:00,Çarşamba,8,0,Ulaşım,ATM,402.57,413.91,-2.7,Kayseri,0,1.85,14,0,normal
TXN002343,MUS0532,2024-06-04 04:27:00,Salı,4,1,Online Alışveriş,Online,132.1,105.82,24.8,New York,1,0.11,8,0,normal
TXN004307,MUS0027,2024-02-07 14:20:00,Çarşamba,14,0,Yakıt,Fiziksel Kart,197.8,182.45,8.4,İzmir,0,0.12,0,0,normal
TXN002043,MUS0186,2024-06-18 09:07:00,Salı,9,0,Döviz,ATM,602.63,444.25,35.7,İzmir,0,1.16,6,0,normal
TXN003600,MUS0458,2024-11-20 16:56:00,Çarşamba,16,0,Giyim,Fiziksel Kart,462.37,312.9,47.8,New York,1,0.73,3,0,normal
TXN000936,MUS0784,2024-07-10 00:42:00,Çarşamba,0,1,Online Alışveriş,Fiziksel Kart,227.73,382.17,-40.4,Mersin,0,1.85,21,0,normal
TXN000723,MUS0133,2024-06-29 22:37:00,Cumartesi,22,0,Ulaşım,Online,321.97,259.77,23.9,Gaziantep,0,0.74,15,0,normal
TXN003364,MUS0207,2024-10-15 18:58:00,Salı,18,0,Eğlence,Fiziksel Kart,132.82,82.97,60.1,Bursa,0,0.8,6,0,normal
TXN002068,MUS0502,2024-06-20 17:16:00,Perşembe,17,0,Market,Online,22.3,354.95,-93.7,Mersin,0,7.19,99,1,kart_test
TXN000978,MUS0430,2024-05-21 07:45:00,Salı,7,0,Giyim,ATM,772.82,781.17,-1.1,Adana,0,1.0,7,0,normal
TXN002118,MUS0592,2024-04-16 14:08:00,Salı,14,0,Restoran,Fiziksel Kart,102.81,722.24,-85.8,Ankara,0,0.79,12,0,normal
TXN001244,MUS0025,2024-06-21 04:34:00,Cuma,4,1,Market,Online,376.65,399.29,-5.7,Mersin,0,0.83,18,0,normal
TXN004204,MUS0229,2024-05-22 17:44:00,Çarşamba,17,0,Online Alışveriş,ATM,1024.48,743.48,37.8,Samsun,0,1.69,20,0,normal
TXN004819,MUS0784,2024-10-29 08:04:00,Salı,8,0,Restoran,Online,395.48,382.17,3.5,Mersin,0,1.5,19,0,normal
TXN004541,MUS0250,2024-04-21 12:57:00,Pazar,12,0,Online Alışveriş,ATM,943.84,611.1,54.4,Mersin,0,0.77,6,0,normal
TXN001486,MUS0389,2024-07-19 00:08:00,Cuma,0,1,Sağlık,Online,554.14,345.63,60.3,Bursa,0,1.93,26,0,normal
TXN001353,MUS0314,2024-05-31 02:45:00,Cuma,2,1,ATM Nakit,Fiziksel Kart,277.27,521.97,-46.9,Konya,0,1.27,14,0,normal
TXN004724,MUS0387,2024-10-03 18:02:00,Perşembe,18,0,Uluslararası,Fiziksel Kart,616.64,547.94,12.5,Antalya,0,0.99,17,0,normal
TXN004665,MUS0094,2024-11-12 07:33:00,Salı,7,0,Uluslararası,Telefon,446.26,574.72,-22.4,Eskişehir,0,0.9,9,0,normal
TXN002888,MUS0018,2024-01-14 16:55:00,Pazar,16,0,Elektronik,ATM,196.44,339.95,-42.2,Kayseri,0,1.51,25,0,normal
TXN003260,MUS0241,2024-03-15 23:43:00,Cuma,23,1,Uluslararası,Online,195.51,663.83,-70.5,Adana,0,0.11,8,0,normal
TXN003820,MUS0150,2024-04-12 05:46:00,Cuma,5,1,Yakıt,Temassız,487.38,413.91,17.8,Adana,0,0.4,0,0,normal
TXN000808,MUS0269,2024-01-17 21:43:00,Çarşamba,21,0,Yakıt,Fiziksel Kart,454.35,480.93,-5.5,Bursa,0,0.93,8,0,normal
TXN002869,MUS0205,2024-09-19 17:22:00,Perşembe,17,0,Market,Online,9.24,607.61,-98.5,Mersin,0,2.83,78,1,kart_test
TXN001145,MUS0454,2024-06-11 10:32:00,Salı,10,0,Online Alışveriş,Temassız,868.95,663.91,30.9,Eskişehir,0,0.22,0,0,normal
TXN000786,MUS0235,2024-02-15 15:48:00,Perşembe,15,0,Döviz,Online,99.35,126.4,-21.4,Bursa,0,0.86,9,0,normal
TXN002606,MUS0543,2024-03-07 19:54:00,Perşembe,19,0,Restoran,Online,341.47,338.79,0.8,Eskişehir,0,0.38,8,0,normal
TXN002792,MUS0524,2024-07-28 18:39:00,Pazar,18,0,Döviz,Temassız,448.36,746.07,-39.9,Antalya,0,0.18,0,0,normal
TXN003399,MUS0236,2024-06-26 01:01:00,Çarşamba,1,1,Yakıt,Fiziksel Kart,250.63,431.82,-42.0,Antalya,0,0.23,6,0,normal
TXN002325,MUS0100,2024-10-09 18:25:00,Çarşamba,18,0,Elektronik,ATM,233.83,213.86,9.3,İstanbul,0,1.46,14,0,normal
TXN000753,MUS0307,2024-12-10 06:13:00,Salı,6,0,Eğlence,Online,612.61,556.55,10.1,Paris,1,1.77,19,0,normal
TXN003532,MUS0045,2024-05-26 23:59:00,Pazar,23,1,Sağlık,Online,99.83,294.03,-66.0,Eskişehir,0,0.16,0,0,normal
TXN004297,MUS0305,2024-02-29 07:55:00,Perşembe,7,0,Yakıt,Temassız,343.32,237.6,44.5,Gaziantep,0,2.45,28,0,normal
TXN004640,MUS0546,2024-04-13 01:12:00,Cumartesi,1,1,Ulaşım,Fiziksel Kart,287.87,150.13,91.7,Samsun,0,0.17,5,0,normal
TXN004329,MUS0046,2024-04-15 22:51:00,Pazartesi,22,0,Uluslararası,Temassız,482.85,517.3,-6.7,Bursa,0,0.76,16,0,normal
TXN000419,MUS0236,2024-10-29 12:58:00,Salı,12,0,Giyim,Fiziksel Kart,610.68,431.82,41.4,Antalya,0,0.95,14,0,normal
TXN001833,MUS0037,2024-12-29 21:27:00,Pazar,21,0,Döviz,Online,8204.13,524.23,1465.0,Mersin,0,2.63,76,1,yuksek_tutar
TXN004306,MUS0437,2024-03-24 15:36:00,Pazar,15,0,Market,Fiziksel Kart,816.6,605.89,34.8,Ankara,0,1.43,17,0,normal
TXN002963,MUS0677,2024-02-19 19:41:00,Pazartesi,19,0,Restoran,Fiziksel Kart,1166.54,704.79,65.5,Konya,0,2.08,26,0,normal
TXN001607,MUS0749,2024-11-21 00:46:00,Perşembe,0,1,Döviz,Online,298.92,226.53,32.0,Antalya,0,2.3,30,0,normal
TXN000251,MUS0594,2024-09-23 17:04:00,Pazartesi,17,0,Elektronik,Fiziksel Kart,132.45,110.94,19.4,Eskişehir,0,0.11,1,0,normal
TXN004476,MUS0101,2024-08-17 13:29:00,Cumartesi,13,0,Sağlık,Online,465.97,664.75,-29.9,İzmir,0,1.1,8,0,normal
TXN001654,MUS0396,2024-03-18 20:05:00,Pazartesi,20,0,Uluslararası,Fiziksel Kart,776.83,777.7,-0.1,Samsun,0,0.65,8,0,normal
TXN002363,MUS0591,2024-03-19 14:00:00,Salı,14,0,Döviz,Online,743.51,687.49,8.1,Eskişehir,0,0.51,9,0,normal
TXN000708,MUS0750,2024-12-02 04:18:00,Pazartesi,4,1,Ulaşım,Online,417.03,603.67,-30.9,Bursa,0,0.0,0,0,normal
TXN001134,MUS0336,2024-09-21 17:03:00,Cumartesi,17,0,Eğlence,Online,333.96,201.77,65.5,Kayseri,0,0.22,0,0,normal
TXN002670,MUS0421,2024-08-28 10:18:00,Çarşamba,10,0,Eğlence,Fiziksel Kart,1006.83,473.48,112.6,Bursa,0,0.89,62,1,farkli_sehir
TXN001829,MUS0691,2024-09-08 23:46:00,Pazar,23,1,Market,Online,839.16,797.68,5.2,Ankara,0,0.37,3,0,normal
TXN002261,MUS0333,2024-09-26 10:13:00,Perşembe,10,0,Sağlık,Telefon,553.43,763.32,-27.5,İzmir,0,0.98,10,0,normal
TXN003379,MUS0727,2024-11-07 09:18:00,Perşembe,9,0,Ulaşım,Online,249.75,295.6,-15.5,Konya,0,1.38,9,0,normal
TXN001029,MUS0539,2024-12-12 09:36:00,Perşembe,9,0,Döviz,Fiziksel Kart,404.72,266.78,51.7,Antalya,0,0.63,16,0,normal
TXN002614,MUS0709,2024-06-02 19:57:00,Pazar,19,0,Yakıt,Temassız,527.54,514.0,2.6,Mersin,0,0.47,3,0,normal
TXN000988,MUS0162,2024-11-24 10:22:00,Pazar,10,0,Elektronik,Fiziksel Kart,417.19,344.14,21.2,Mersin,0,0.71,6,0,normal
TXN000289,MUS0569,2024-12-09 14:15:00,Pazartesi,14,0,Giyim,Fiziksel Kart,5,159.84,-96.9,İzmir,0,1.47,9,0,normal
TXN004478,MUS0465,2024-09-17 03:48:00,Salı,3,1,Restoran,Fiziksel Kart,767.05,389.9,96.7,Antalya,0,0.58,1,0,normal
TXN001037,MUS0412,2024-12-24 02:40:00,Salı,2,1,Restoran,Temassız,1012.23,599.92,68.7,Samsun,0,1.86,13,0,normal
TXN000673,MUS0497,2024-04-08 21:29:00,Pazartesi,21,0,Döviz,Online,220.63,124.6,77.1,İstanbul,0,0.96,11,0,normal
TXN003179,MUS0012,2024-05-13 16:51:00,Pazartesi,16,0,Döviz,ATM,800.8,672.12,19.1,Adana,0,0.3,9,0,normal
TXN004334,MUS0433,2024-02-01 10:30:00,Perşembe,10,0,ATM Nakit,Online,990.49,557.43,77.7,Adana,0,1.13,9,0,normal
TXN001084,MUS0139,2024-03-02 23:34:00,Cumartesi,23,1,Restoran,Fiziksel Kart,287.32,752.4,-61.8,Eskişehir,0,1.43,9,0,normal
TXN004148,MUS0282,2024-03-17 23:34:00,Pazar,23,1,ATM Nakit,Fiziksel Kart,281.3,583.93,-51.8,İstanbul,0,2.19,25,0,normal
TXN002720,MUS0292,2024-06-27 22:38:00,Perşembe,22,0,Market,Fiziksel Kart,249.08,560.34,-55.5,Mersin,0,1.04,19,0,normal
TXN001880,MUS0648,2024-08-21 09:52:00,Çarşamba,9,0,Döviz,Temassız,151.99,129.1,17.7,İzmir,0,0.09,4,0,normal
TXN000216,MUS0314,2024-04-11 08:21:00,Perşembe,8,0,Ulaşım,Online,223.46,521.97,-57.2,Konya,0,0.28,9,0,normal
TXN004060,MUS0232,2024-08-31 16:28:00,Cumartesi,16,0,Eğlence,Online,290.47,277.81,4.6,Gaziantep,0,0.45,0,0,normal
TXN002422,MUS0618,2024-05-15 07:37:00,Çarşamba,7,0,Sağlık,Fiziksel Kart,290.63,288.77,0.6,Antalya,0,1.23,9,0,normal
TXN002367,MUS0329,2024-09-09 15:20:00,Pazartesi,15,0,Restoran,Temassız,445.22,481.54,-7.5,İzmir,0,1.23,16,0,normal
TXN003618,MUS0163,2024-01-24 22:57:00,Çarşamba,22,0,Eğlence,Fiziksel Kart,406.16,264.6,53.5,İzmir,0,0.23,0,0,normal
TXN004585,MUS0172,2024-05-28 08:52:00,Salı,8,0,Market,Temassız,368.88,304.99,20.9,Ankara,0,0.55,1,0,normal
TXN004353,MUS0552,2024-02-05 01:36:00,Pazartesi,1,1,Uluslararası,Online,2822.26,587.88,380.1,Tokyo,1,8.39,100,1,yurtdisi_anomali
TXN001750,MUS0032,2024-07-14 03:55:00,Pazar,3,1,Eğlence,Online,252.06,253.2,-0.5,Gaziantep,0,0.3,3,0,normal
TXN001115,MUS0027,2024-11-23 08:44:00,Cumartesi,8,0,Ulaşım,Online,234.45,182.45,28.5,İzmir,0,0.65,10,0,normal
TXN003687,MUS0234,2024-08-12 23:16:00,Pazartesi,23,1,Ulaşım,Temassız,67.5,114.94,-41.3,İstanbul,0,1.47,13,0,normal
TXN000975,MUS0772,2024-11-09 00:03:00,Cumartesi,0,1,Eğlence,Online,41.07,100.59,-59.2,Samsun,0,0.13,3,0,normal
TXN001959,MUS0064,2024-02-14 06:46:00,Çarşamba,6,0,Online Alışveriş,Temassız,772.44,723.51,6.8,Kayseri,0,2.28,30,0,normal
TXN004576,MUS0157,2024-10-07 18:40:00,Pazartesi,18,0,Uluslararası,Online,7396.72,390.75,1793.0,İstanbul,0,2.12,66,1,yuksek_tutar
TXN004179,MUS0039,2024-05-15 11:23:00,Çarşamba,11,0,Restoran,Temassız,1126.35,773.66,45.6,Mersin,0,1.14,21,0,normal
TXN002966,MUS0445,2024-08-18 18:03:00,Pazar,18,0,Giyim,Online,372.99,496.76,-24.9,Antalya,0,1.52,23,0,normal
TXN000895,MUS0591,2024-10-19 11:11:00,Cumartesi,11,0,Restoran,Temassız,698.17,687.49,1.6,Eskişehir,0,1.86,26,0,normal
TXN003948,MUS0674,2024-03-18 02:18:00,Pazartesi,2,1,Online Alışveriş,Online,255.47,253.37,0.8,Kayseri,0,2.22,28,0,normal
TXN000261,MUS0481,2024-10-15 20:18:00,Salı,20,0,Ulaşım,Fiziksel Kart,188.77,732.79,-74.2,Gaziantep,0,1.25,22,0,normal
TXN001877,MUS0345,2024-04-05 10:13:00,Cuma,10,0,Döviz,ATM,150.68,375.99,-59.9,Gaziantep,0,0.59,9,0,normal
TXN001876,MUS0599,2024-11-27 23:28:00,Çarşamba,23,1,Uluslararası,Online,2349.58,166.87,1308.0,İzmir,0,5.52,92,1,yuksek_tutar
TXN004964,MUS0030,2024-02-17 00:17:00,Cumartesi,0,1,Market,Temassız,205.68,188.41,9.2,Bursa,0,0.37,12,0,normal
TXN003234,MUS0028,2024-09-15 07:08:00,Pazar,7,0,Elektronik,Online,310.15,251.81,23.2,Adana,0,0.45,7,0,normal
TXN004698,MUS0347,2024-01-10 08:49:00,Çarşamba,8,0,Online Alışveriş,Online,302.02,350.9,-13.9,Bangkok,1,0.98,18,0,normal
TXN004518,MUS0567,2024-10-11 07:01:00,Cuma,7,0,Online Alışveriş,Fiziksel Kart,609.5,380.87,60.0,Samsun,0,0.09,7,0,normal
TXN004654,MUS0111,2024-06-08 20:37:00,Cumartesi,20,0,Ulaşım,Temassız,106.21,254.74,-58.3,Konya,0,0.52,13,0,normal
TXN000349,MUS0301,2024-02-05 20:28:00,Pazartesi,20,0,Uluslararası,Online,467.5,372.69,25.4,İstanbul,0,2.22,19,0,normal
TXN001348,MUS0788,2024-06-02 17:00:00,Pazar,17,0,Market,Temassız,156.18,140.14,11.4,Kayseri,0,0.2,1,0,normal
TXN004001,MUS0296,2024-01-07 07:21:00,Pazar,7,0,Döviz,Online,87.31,139.45,-37.4,Antalya,0,0.93,5,0,normal
TXN004803,MUS0182,2024-01-09 01:26:00,Salı,1,1,Eğlence,Temassız,610.73,430.34,41.9,Mersin,0,0.31,0,0,normal
TXN000451,MUS0425,2024-02-13 05:32:00,Salı,5,1,Ulaşım,Fiziksel Kart,495.88,601.63,-17.6,Samsun,0,1.43,21,0,normal
TXN004887,MUS0715,2024-01-19 12:07:00,Cuma,12,0,Giyim,Telefon,933.03,725.26,28.6,İstanbul,0,0.88,4,0,normal
TXN002417,MUS0769,2024-12-23 02:45:00,Pazartesi,2,1,Market,Fiziksel Kart,383.66,314.58,22.0,New York,1,0.92,14,0,normal
TXN002300,MUS0401,2024-05-06 23:33:00,Pazartesi,23,1,Giyim,Online,1533.88,731.59,109.7,Mersin,0,0.46,1,0,normal
TXN002179,MUS0580,2024-01-20 18:45:00,Cumartesi,18,0,Döviz,Temassız,167.43,209.85,-20.2,İstanbul,0,1.59,23,0,normal
TXN000515,MUS0516,2024-04-02 09:39:00,Salı,9,0,ATM Nakit,Online,436.2,610.16,-28.5,Ankara,0,0.38,11,0,normal
TXN004977,MUS0709,2024-06-14 17:39:00,Cuma,17,0,Online Alışveriş,Temassız,542.64,514.0,5.6,Mersin,0,0.97,8,0,normal
TXN004892,MUS0666,2024-08-01 14:36:00,Perşembe,14,0,Döviz,Fiziksel Kart,749.18,520.88,43.8,Gaziantep,0,0.12,0,0,normal
TXN001160,MUS0213,2024-03-23 22:26:00,Cumartesi,22,0,Uluslararası,Temassız,326.25,477.78,-31.7,İstanbul,0,1.75,27,0,normal
TXN003243,MUS0654,2024-05-04 18:52:00,Cumartesi,18,0,Elektronik,Temassız,1224.91,741.62,65.2,Ankara,0,0.55,7,0,normal
TXN000645,MUS0738,2024-11-27 13:39:00,Çarşamba,13,0,Giyim,Online,276.32,458.21,-39.7,Gaziantep,0,1.2,19,0,normal
TXN002538,MUS0091,2024-06-16 01:53:00,Pazar,1,1,Giyim,Online,272.69,204.48,33.4,Ankara,0,2.41,30,0,normal
TXN000920,MUS0464,2024-12-26 11:18:00,Perşembe,11,0,Giyim,Temassız,715.79,484.15,47.8,Dubai,1,0.52,9,0,normal
TXN002696,MUS0672,2024-03-18 04:33:00,Pazartesi,4,1,Sağlık,Temassız,725.65,701.4,3.5,Mersin,0,0.11,11,0,normal
TXN004897,MUS0252,2024-06-27 11:34:00,Perşembe,11,0,Ulaşım,Fiziksel Kart,473.75,334.51,41.6,Samsun,0,0.38,9,0,normal
TXN001349,MUS0201,2024-09-17 09:47:00,Salı,9,0,Online Alışveriş,Fiziksel Kart,685.04,578.13,18.5,Samsun,0,0.7,12,0,normal
TXN000256,MUS0221,2024-06-26 09:06:00,Çarşamba,9,0,Uluslararası,Online,301.18,214.37,40.5,Samsun,0,0.2,7,0,normal
TXN002329,MUS0315,2024-06-28 20:26:00,Cuma,20,0,Yakıt,Fiziksel Kart,139.42,197.14,-29.3,Eskişehir,0,1.43,19,0,normal
TXN001018,MUS0201,2024-01-03 20:20:00,Çarşamba,20,0,Ulaşım,Fiziksel Kart,580.34,578.13,0.4,Samsun,0,0.69,5,0,normal
TXN002475,MUS0422,2024-03-25 16:41:00,Pazartesi,16,0,Market,Online,165.71,429.73,-61.4,Samsun,0,0.55,6,0,normal
TXN001386,MUS0557,2024-01-21 20:22:00,Pazar,20,0,Online Alışveriş,Fiziksel Kart,5,137.78,-96.4,Samsun,0,0.12,2,0,normal
TXN001184,MUS0399,2024-08-14 19:37:00,Çarşamba,19,0,Sağlık,Temassız,465.98,308.66,51.0,İzmir,0,1.65,26,0,normal
TXN003503,MUS0364,2024-08-30 18:34:00,Cuma,2,1,Online Alışveriş,ATM,1917.23,247.84,673.6,Konya,0,4.27,79,1,gece_islemi
TXN001053,MUS0536,2024-11-07 09:54:00,Perşembe,9,0,ATM Nakit,Online,502.26,511.75,-1.9,Bursa,0,0.82,16,0,normal
TXN003583,MUS0405,2024-02-27 15:29:00,Salı,15,0,Online Alışveriş,Temassız,109.54,97.42,12.4,İzmir,0,0.51,9,0,normal
TXN000850,MUS0468,2024-11-16 11:57:00,Cumartesi,11,0,Yakıt,Fiziksel Kart,627.06,669.46,-6.3,Antalya,0,1.14,13,0,normal
TXN004305,MUS0340,2024-01-09 22:58:00,Salı,3,1,Online Alışveriş,ATM,2572.32,414.2,521.0,İstanbul,0,5.12,85,1,gece_islemi
TXN001689,MUS0076,2024-08-10 17:33:00,Cumartesi,17,0,Market,Online,202.62,743.5,-72.7,Samsun,0,0.87,17,0,normal
TXN001074,MUS0106,2024-06-09 10:58:00,Pazar,10,0,Giyim,Fiziksel Kart,988.67,725.34,36.3,İzmir,0,1.97,25,0,normal
TXN002634,MUS0259,2024-09-09 11:48:00,Pazartesi,11,0,Uluslararası,Temassız,98.61,464.23,-78.8,Bangkok,1,0.52,15,0,normal
TXN000310,MUS0151,2024-10-12 09:56:00,Cumartesi,9,0,Sağlık,Fiziksel Kart,5,200.38,-97.5,İzmir,0,0.35,3,0,normal
TXN000690,MUS0298,2024-07-14 03:45:00,Pazar,3,1,ATM Nakit,Fiziksel Kart,507.61,521.36,-2.6,İzmir,0,0.08,5,0,normal
TXN001875,MUS0117,2024-07-08 18:56:00,Pazartesi,18,0,Online Alışveriş,Online,486.43,297.51,63.5,Eskişehir,0,0.95,15,0,normal
TXN003367,MUS0452,2024-02-11 15:29:00,Pazar,15,0,Eğlence,ATM,139.41,542.01,-74.3,Kayseri,0,0.36,5,0,normal
TXN002063,MUS0729,2024-12-01 21:11:00,Pazar,21,0,Online Alışveriş,Fiziksel Kart,265.14,713.13,-62.8,Mersin,0,0.08,0,0,normal
TXN002857,MUS0070,2024-10-16 21:15:00,Çarşamba,21,0,Restoran,Temassız,164.02,251.82,-34.9,Gaziantep,0,0.04,0,0,normal
TXN002074,MUS0231,2024-08-28 20:19:00,Çarşamba,20,0,Uluslararası,Online,128.16,94.28,35.9,Mersin,0,0.6,3,0,normal
TXN001921,MUS0100,2024-07-16 11:08:00,Salı,11,0,Online Alışveriş,Online,19.2,213.86,-91.0,İstanbul,0,4.61,83,1,kart_test
TXN003032,MUS0658,2024-05-23 20:10:00,Perşembe,20,0,Uluslararası,Temassız,119.17,116.62,2.2,Mersin,0,1.56,17,0,normal
TXN004351,MUS0521,2024-02-13 01:20:00,Salı,1,1,Online Alışveriş,Telefon,340.14,370.34,-8.2,Eskişehir,0,1.6,15,0,normal
TXN000236,MUS0299,2024-04-10 09:40:00,Çarşamba,9,0,ATM Nakit,Fiziksel Kart,300.06,398.01,-24.6,Konya,0,0.23,0,0,normal
TXN003802,MUS0012,2024-07-27 11:05:00,Cumartesi,11,0,Elektronik,ATM,594.36,672.12,-11.6,Adana,0,0.56,14,0,normal
TXN002132,MUS0101,2024-01-19 00:26:00,Cuma,0,1,Online Alışveriş,Temassız,701.71,664.75,5.6,Amsterdam,1,1.01,16,0,normal
TXN004806,MUS0355,2024-07-28 13:02:00,Pazar,13,0,Ulaşım,Fiziksel Kart,177.55,614.64,-71.1,Mersin,0,0.66,16,0,normal
TXN002728,MUS0318,2024-11-03 06:13:00,Pazar,6,0,Giyim,Online,299.69,324.32,-7.6,Eskişehir,0,0.12,2,0,normal
TXN003144,MUS0234,2024-08-10 09:22:00,Cumartesi,9,0,Elektronik,Fiziksel Kart,150.35,114.94,30.8,Bursa,0,0.53,3,0,normal
TXN000556,MUS0379,2024-01-17 02:15:00,Çarşamba,2,1,Online Alışveriş,Online,369.33,271.21,36.2,Ankara,0,0.66,2,0,normal
TXN001545,MUS0292,2024-07-17 13:07:00,Çarşamba,13,0,Eğlence,Temassız,455.97,560.34,-18.6,Gaziantep,0,1.03,16,0,normal
TXN000570,MUS0177,2024-12-17 01:13:00,Salı,1,1,Market,Fiziksel Kart,370.62,680.45,-45.5,Adana,0,0.46,9,0,normal
TXN000031,MUS0691,2024-04-28 02:25:00,Pazar,2,1,Ulaşım,Fiziksel Kart,322.85,797.68,-59.5,Ankara,0,1.22,17,0,normal
TXN002494,MUS0178,2024-06-04 20:00:00,Salı,20,0,Eğlence,Fiziksel Kart,822.15,603.91,36.1,Antalya,0,1.2,21,0,normal
TXN002201,MUS0720,2024-07-09 05:32:00,Salı,5,1,Restoran,Temassız,391.16,607.8,-35.6,Gaziantep,0,1.3,14,0,normal
TXN004445,MUS0371,2024-09-16 08:11:00,Pazartesi,8,0,Market,Online,336.42,276.61,21.6,Antalya,0,0.43,12,0,normal
TXN002309,MUS0759,2024-08-16 18:34:00,Cuma,18,0,Ulaşım,Fiziksel Kart,720.61,701.41,2.7,Konya,0,1.3,10,0,normal
TXN001019,MUS0331,2024-03-31 15:55:00,Pazar,15,0,Elektronik,ATM,671.05,578.69,16.0,Konya,0,2.19,23,0,normal
TXN001705,MUS0417,2024-06-01 03:21:00,Cumartesi,3,1,Elektronik,Fiziksel Kart,301.64,513.39,-41.2,Gaziantep,0,0.31,0,0,normal
TXN002697,MUS0354,2024-04-16 17:35:00,Salı,17,0,Ulaşım,Fiziksel Kart,236.31,176.57,33.8,Mersin,0,0.59,7,0,normal
TXN001788,MUS0386,2024-12-14 07:15:00,Cumartesi,7,0,Uluslararası,Temassız,700.95,568.59,23.3,Adana,0,0.34,7,0,normal
TXN000877,MUS0524,2024-07-08 16:25:00,Pazartesi,16,0,Uluslararası,Fiziksel Kart,1105.33,746.07,48.2,Antalya,0,0.46,5,0,normal
TXN000863,MUS0395,2024-01-24 16:43:00,Çarşamba,16,0,Online Alışveriş,Online,545.44,480.86,13.4,Eskişehir,0,0.91,11,0,normal
TXN001441,MUS0258,2024-10-18 00:00:00,Cuma,0,1,Market,Online,477.49,560.55,-14.8,Antalya,0,0.02,0,0,normal
TXN001066,MUS0736,2024-07-25 08:28:00,Perşembe,8,0,Sağlık,Online,51.1,145.95,-65.0,Adana,0,0.17,0,0,normal
